Alkon hinnasto 23.09.2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Huom.! Hinnastojärjestyskoodilla saat tuoteryhmät takaisin hinnaston järjestykseen.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Numero;Nimi;Valmistaja;Pullokoko;Hinta;Litrahinta;Uutuus;Hinnastojärjestyskoodi;Tyyppi;Alatyyppi;Erityisryhmä;Oluttyyppi;Valmistusmaa;Alue;Vuosikerta;Etikettimerkintöjä;Huomautus;Rypäleet;Luonnehdinta;Pakkaustyyppi;Suljentatyyppi;Alkoholi-%;Hapot g/l;Sokeri g/l;Kantavierrep-%;Väri EBC;Katkerot EBU;Energia kcal/100 ml;Valikoima;EAN
927588;Brancamenta 3-pack;Fratelli Branca Distillerie;0,06 l;5.70;95.0;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Ruskea, keskitäyteläinen, pehmeä, piparminttuinen, lääkeyrttinen, runsas;pullo;metallinen kierrekapseli;28.0;;330;;;;290.0;tilausvalikoima;8004400023852
151136;Campari;Davide Campari;0,5 l;18.95;37.7;;S40;Liköörit ja Katkerot;Grogikatkerot;;;Italia;;;;;;Helakanpunainen, täyteläinen, makea, voimakkaan katkeroinen, appelsiininkuorinen, verigreippinen, voikukanlehtinen, yrttinen;pullo;metallinen kierrekapseli;25.0;;250;;;;240.0;vakiovalikoima;8000040002608
176277;Campari;Davide Campari;0,7 l;24.49;34.84;;S40;Liköörit ja Katkerot;Grogikatkerot;;;Italia;;;;;;Helakanpunainen, täyteläinen, makea, voimakkaan katkeroinen, appelsiininkuorinen, verigreippinen, voikukanlehtinen, yrttinen;pullo;metallinen kierrekapseli;25.0;;250;;;;240.0;vakiovalikoima;8000040001106
002354;Campari;Campari;0,2 l;7.97;39.85;;S40;Liköörit ja Katkerot;Grogikatkerot;;;Italia;;;;;;Helakanpunainen, täyteläinen, makea, voimakkaan katkeroinen, pomeranssinen, yrttinen;pullo;metallinen kierrekapseli;21.0;0.1;250;;;;220.0;vakiovalikoima;8000040001052
922834;Del Professore Aperitivo;Antica Distilleria Quaglia;0,7 l;28.01;40.01;;S40;Liköörit ja Katkerot;Grogikatkerot;;;Italia;;;;Saattaa sisältää sakkaa;;Oranssinpunainen, täyteläinen, makea, kevyen katkeroinen, pehmeä, appelsiininen, piparminttuinen, pomeranssinen;pullo;muovisuljin;15.0;;250;;;;190.0;tilausvalikoima;8011701090025
959656;Del Professore Bitter;Antica Distilleria Quaglia;0,7 l;38.13;54.47;;S40;Liköörit ja Katkerot;Grogikatkerot;;;Italia;;;;Saattaa sisältää sakkaa;;Punainen, täyteläinen, makea, katkeroinen, lämmin, appelsiininen, mausteinen, pomeranssinen;pullo;muovisuljin;25.0;;200;;;;220.0;tilausvalikoima;8011701090018
002313;Disaronno Originale;Illva Saronno;0,35 l;13.59;38.54;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Kuparinruskea, täyteläinen, lämmin, karvasmantelinen, mausteinen;pullo;muovisuljin;28.0;;310;;;;280.0;vakiovalikoima;8001110015450
002315;Disaronno Originale;Illva Saronno;0,05 l;2.70;54.0;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Kuparinruskea, täyteläinen, lämmin, karvasmantelinen, mausteinen;pullo;muovisuljin;28.0;;310;;;;280.0;vakiovalikoima;8001110001187
900448;Fernet-Branca;Fratelli Branca Distillerie;3 l;139.89;46.63;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;;;Italia;;;;;;Ruskea, täyteläinen, kuiva, katkeroinen, lämmin, mausteinen, piparminttuinen;pullo;muovisuljin;39.0;;25;;;;230.0;tilausvalikoima;8004400001126
107596;Fernet-Branca;Fratelli Branca;0,5 l;23.99;47.78;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;;;Italia;;;;;;Ruskea, täyteläinen, kuiva, terävä, runsaan katkeroinen, piparminttuinen, lääkeyrttinen, mausteinen;pullo;metallinen kierrekapseli;39.0;;25;;;;230.0;vakiovalikoima;8004400013037
107592;Fernet-Branca;Fratelli Branca;0,1 l;5.99;59.9;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;;;Italia;;;;;;Ruskea, täyteläinen, kuiva, terävä, runsaan katkeroinen, piparminttuinen, lääkeyrttinen, mausteinen;pullo;muovisuljin;39.0;;25;;;;230.0;vakiovalikoima;8004400013044
911168;Fernet-Branca;Fratelli Branca Distillerie;0,02 l;1.98;99.0;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;;;Italia;;;;;;Ruskea, täyteläinen, kuivahko, katkeroinen, lämmin, piparminttuinen, mausteinen;pullo;metallinen kierrekapseli;39.0;;25;;;;230.0;tilausvalikoima;8004400001065
916172;Fernet-Branca 3-pack;Fratelli Branca Distillerie;0,06 l;5.94;99.0;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;;;Italia;;;;;;Ruskea, täyteläinen, kuivahko, katkeroinen, lämmin, piparminttuinen, mausteinen;pullo;metallinen kierrekapseli;39.0;;25;;;;230.0;tilausvalikoima;8004400001164
231537;Frangelico;DCM;0,7 l;22.89;32.56;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Vaaleankeltainen, keskitäyteläinen, hasselpähkinäinen, toffeinen, kevyen mausteinen;pullo;muovisuljin;20.0;;230;;;;210.0;vakiovalikoima;8004160660304
940956;Galliano Amaretto;Lucas Bols;0,5 l;19.49;38.98;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Mahonginruskea, täyteläinen, lämmin, makea, toffeinen, hasselpähkinäinen;pullo;metallinen kierrekapseli;28.0;;320;;;;290.0;tilausvalikoima;8716000966544
919236;Galliano L'Aperitivo;Lucas Bols;0,5 l;17.90;35.8;;S40;Liköörit ja Katkerot;Grogikatkerot;;;Italia;;;;;;Helakanpunainen, täyteläinen, makea, hedelmäinen, katkeroinen;pullo;metallinen kierrekapseli;24.0;;190;;;;210.0;tilausvalikoima;8716000968753
942276;Galliano L'Autentico;Lucas Bols;0,5 l;26.89;53.58;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Italia;;;;;;Keltainen, täyteläinen, vaniljainen, mausteinen, yrttinen;pullo;metallinen kierrekapseli;42.3;;250;;;;340.0;tilausvalikoima;8716000967237
140006;Galliano Ristretto;Lucas Bols;0,5 l;19.49;38.78;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Italia;;;;;;Tummanruskea, täyteläinen, espressomainen, hennon lakritsinen, yrttinen, runsas;pullo;metallinen kierrekapseli;30.0;;380;;;;330.0;vakiovalikoima;8716000967688
180954;Galliano Vanilla;Lucas Bols;0,35 l;13.39;37.97;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Italia;;;;;;Kirkkaankeltainen, täyteläinen, lämmin, vaniljainen, anisarominen, yrttinen;pullo;metallinen kierrekapseli;30.0;;260;;;;280.0;vakiovalikoima;8716000966476
925046;Isolabella Limoncello;Illva Saronno;0,5 l;17.98;35.96;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Italia;;;;;;Keltainen, täyteläinen, pehmeä, makea, sitruunainen, kevyen limetinkuorinen;pullo;muovisuljin;30.0;;260;;;;280.0;vakiovalikoima;8001110134007
932476;Isolabella Sambuca;Illva Saronno;0,5 l;19.00;37.8;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Väritön, täyteläinen, lämmin, anisarominen, tyylikäs, aromikas;pullo;muovisuljin;40.0;;360;;;;380.0;tilausvalikoima;8001110161607
108966;Lazzaroni Maraschino;Paolo Lazzaroni & Figli;0,5 l;16.22;32.24;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Italia;;;;;;Väritön, täyteläinen, pehmeä, kirsikkainen, kevyen karvasmantelinen;pullo;metallinen kierrekapseli;25.0;;260;;;;240.0;vakiovalikoima;8002873012557
909836;Limoncello Di Capri;Limoncello Di Capri;0,5 l;19.98;39.76;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Italia;;;;Sisältää sakkaa;;Keltainen, täyteläinen, lämmin, hedelmäinen, sitruksinen, sitruunankuorinen;pullo;metallinen kierrekapseli;30.0;;200;;;;250.0;tilausvalikoima;8017450003507
123086;Limoncello di Sorrento;Labadia;0,5 l;19.49;38.78;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Italia;;;;;;Sitruunankeltainen, samea, täyteläinen, voimakkaan sitruunankuorinen;pullo;muovisuljin;30.0;;270;;;;280.0;vakiovalikoima;8024700000421
276073;Lio La Crema di Limoncello;Limoncello di Capri;0,2 l;9.99;49.95;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Italia;;;;Rajallinen säilyvyys;;Vaaleankeltainen, samea, keskitäyteläinen, sitruunankuorinen, kermainen, tasapainoinen;pullo;synteettinen korkki;22.0;;250;;;;380.0;vakiovalikoima;8017450003552
910086;Luxardo Limoncello;Girolamo Luxardo S.p.A.;0,5 l;20.13;40.26;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Italia;;;;;;Keltainen, keskitäyteläinen, pehmeä, sitruunainen;pullo;metallinen kierrekapseli;27.0;;230;;;;240.0;tilausvalikoima;8000353006751
921986;Luxardo Maraschino Originale;Girolamo Luxardo S.p.A.;0,5 l;29.11;58.22;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Italia;;;;;;Väritön, keskitäyteläinen, pehmeä, kirsikkainen, mausteinen;pullo;metallinen kierrekapseli;32.0;;370;;;;330.0;tilausvalikoima;8000353000025
904626;Luxardo Sambuca Dei Cesari;Girolamo Luxardo S.p.A.;0,5 l;23.27;46.54;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Väritön, keskitäyteläinen, lämmin, anisarominen;pullo;metallinen kierrekapseli;38.0;;380;;;;360.0;tilausvalikoima;8000353000063
951577;Molinari Sambuca Caffé;Molinari Italia;0,7 l;24.99;35.56;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Italia;;;;;;Musta, täyteläinen, lämmin, lakritsinen, espressomainen;pullo;muovisuljin;36.0;;390;;;;360.0;tilausvalikoima;8002095736606
919096;Molinari Sambuca Extra;Molinari Italia;0,5 l;19.99;39.78;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Väritön, täyteläinen, lämmin, erittäin makea, aniksinen, kevyen lakritsinen;pullo;muovisuljin;38.0;;410;;;;380.0;vakiovalikoima;8002095385125
957207;Nardini Tagliatella;Distilleria Bortolo Nardini;0,7 l;41.23;58.9;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Mahonginruskea, täyteläinen, lämmin, yrttinen;pullo;luonnonkorkki;35.0;;100;;;;240.0;tilausvalikoima;8000513000100
910878;Nardini l'Amaro;Distilleria Bortolo Nardini;1 l;49.93;49.93;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Ruskea, täyteläinen, lämmin, yrttinen;pullo;muovisuljin;31.0;;220;;;;270.0;tilausvalikoima;8000513200128
906047;Poli Elisir Limone;Poli Distillerie;0,7 l;29.98;42.83;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Italia;;;;;;Keltainen, keskitäyteläinen, lämmin, sitruunainen, hedelmäinen, sitruksinen;pullo;patenttikorkki;27.0;;260;;;;250.0;tilausvalikoima;8014115001403
163897;Poli Elisir Prugna;Poli Distillerie;0,7 l;36.90;52.71;uutuus;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Italia;;;;;;Oranssinruskea, täyteläinen, lämmin, luumuinen, mantelinen, kevyen arrakkinen, tasapainoinen;pullo;patenttikorkki;40.0;;210;;;;310.0;erikoiserä;8014115000185
150787;Poli Vaca Mora Amaro;Poli Distillerie;0,7 l;32.90;47.0;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;ympäristövastuullinen pakkaus;;Italia;;;;;;Kuparinruskea, täyteläinen, makea, lämmin, katkeroinen, eukalyptuksinen, verigreippinen, appelsiininkuorinen, yrttinen;pullo;patenttikorkki;32.0;;200;;;;270.0;tilausvalikoima;8014115000659
912228;Select Aperitivo;Montenegro Srl;0,7 l;19.79;28.27;;S40;Liköörit ja Katkerot;Grogikatkerot;;;Italia;;;;;;Tummanpunainen, keskitäyteläinen, makea, katkeroinen, appelsiininen, pomeranssinen, mausteinen;pullo;metallinen kierrekapseli;17.5;;240;;;;200.0;tilausvalikoima;8000330116572
910965;Strega Liquore;Strega Alberti Benevento SPA;0,5 l;24.89;49.78;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Keltainen, täyteläinen, lämmin, sitruunainen, yrttinen;pullo;metallinen kierrekapseli;40.0;;330;;;;360.0;tilausvalikoima;0000080220763
905328;Strega Sambuca;Strega Alberti Benevento SpA;0,7 l;29.90;42.71;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Väritön, täyteläinen, pehmeä, anisarominen;pullo;metallinen kierrekapseli;40.0;;370;;;;380.0;tilausvalikoima;8009265060745
900337;Tia Maria;Illva Saronno;0,7 l;20.90;29.71;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Italia;;;;;;Ruskea, keskitäyteläinen, pehmeä, kahvinen, vaniljainen, mokkainen;pullo;metallinen kierrekapseli;20.0;;310;;;;240.0;tilausvalikoima;5012523233129
948424;Tia Maria;Illva Saronno;0,35 l;12.98;36.8;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Italia;;;;;;Ruskea, keskitäyteläinen, kahviarominen, hennon vanilja-arominen;pullo;metallinen kierrekapseli;20.0;;310;;;;240.0;tilausvalikoima;5012523233716
943661;Tia Maria;Illva Saronno;0,05 l;2.70;54.0;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Italia;;;;;;Ruskea, keskitäyteläinen, pehmeä, kahvinen, vaniljainen, mokkainen;pullo;muovisuljin;20.0;;310;;;;240.0;tilausvalikoima;0000050643882
112806;Vaccari Sambuca;Lucas Bols;0,5 l;19.90;39.6;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Väritön, täyteläinen, lämmin, aniksinen, tasapainoinen, pitkä;pullo;metallinen kierrekapseli;38.0;;350;;;;350.0;vakiovalikoima;8716000966438
915412;Vecchio Amaro del Capo;Caffo;0,7 l;29.98;42.69;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Italia;;;;;;Kullanruskea, täyteläinen, lämmin, yrttinen, mausteinen, aromikas;pullo;metallinen kierrekapseli;35.0;;250;;;;300.0;tilausvalikoima;8004499750011
953101;Vecchio Amaro del Capo;Caffo;0,05 l;3.99;79.8;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Italia;;;;;;Kullanruskea, täyteläinen, lämmin, yrttinen, mausteinen, aromikas;pullo;metallinen kierrekapseli;35.0;;250;;;;300.0;tilausvalikoima;8004499001052
945232;Vecchio Amaro del Capo;Caffo;3 l;149.99;50.0;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Italia;;;;;;Kuparinruskea, täyteläinen, lämmin, yrttinen, mausteinen, aromikas;pullo;muovisuljin;35.0;;250;;;;300.0;tilausvalikoima;8004499300018
107206;Zamperoni Liquirizia Naturale;Liquori Zamperoni;0,5 l;21.84;43.68;;S40;Liköörit ja Katkerot;Salmiakkiliköörit;;;Italia;;;;;;Tummanruskea, samea, lämmin, lakritsinen, merisuolainen, hennon tummasuklainen;pullo;muovisuljin;25.0;;310;;;;270.0;vakiovalikoima;8024468002026
902737;Zucca Rabarbaro;Illva Saronno;0,7 l;27.80;39.57;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Italia;;;;;;Ruskea, täyteläinen, pehmeä, aromikas, lääkeyrttinen, katkeroinen;pullo;metallinen kierrekapseli;30.0;;230;;;;250.0;tilausvalikoima;8001110133857
154816;Stroh Jägertee;Sebastian Stroh;0,5 l;20.49;40.78;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Itävalta;;;;;;Meripihkanruskea, keskitäyteläinen, hedelmäinen, rommi-kola-arominen, yrttinen, lämmin;pullo;patenttikorkki;40.0;;240;;;;330.0;vakiovalikoima;9001700090620
906717;Choya Extra Shiso Umeshu;Choya Umeshu;0,7 l;36.84;52.63;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Japani;;;;Saattaa sisältää sakkaa. Pullossa kasvinosia;;Helakanpunainen, keskitäyteläinen, hedelmäinen, luumuinen, mausteinen;pullo;muu suljenta;17.0;;260;;;;200.0;tilausvalikoima;4905846114859
904427;Choya Extra Years Umeshu;Choya;0,7 l;33.60;48.0;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Japani;;;;Saattaa sisältää sakkaa. Pullossa kasvinosia;;Meripihkankeltainen, täyteläinen, pehmeä, hedelmäinen, kirsikkainen, makea;pullo;muovisuljin;17.0;;290;;;;210.0;tilausvalikoima;4905846114811
271726;Ninki Umeshu;Ninki;0,5 l;22.60;45.2;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Japani;;;;;;Meripihkankeltainen, japaninaprikoosinen, sitruksinen, kevyen karvasmantelinen, hennon maraschinokirsikkainen, vivahteikas;pullo;metallinen kierrekapseli;18.0;;270;;;;210.0;vakiovalikoima;4935056110792
900328;Umeshu Sarari kartonkitölkki;Choya Umeshu;1 l;32.47;32.47;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Japani;;;;;;Keltainen, keskitäyteläinen, luumuinen, karvasmantelinen;kartonkitölkki;muovisuljin;10.0;;150;;;;120.0;tilausvalikoima;4905846112077
161256;Fireball;Sazerac;0,5 l;18.98;37.76;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Kanada;;;;;;Meripihkanruskea, keskitäyteläinen, tulinen, aprikoosinen, kanelinen, kardemummainen, pippurinen, kevyen toffeinen;pullo;metallinen kierrekapseli;33.0;;230;;;;280.0;vakiovalikoima;0088004023508
953105;Fireball muovipullo;Sazerac UK;0,05 l;2.99;59.8;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Kanada;;;;;;Meripihkanruskea, keskitäyteläinen, tulinen, kanelinen, pippurinen, toffeinen;muovipullo;muovisuljin;33.0;;230;;;;280.0;tilausvalikoima;0088004144708
255216;Summer Garden Blueberry;Stumbras;0,5 l;8.78;17.36;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Liettua;;;;;;Violetti, keskitäyteläinen, mustikka-arominen, kevyen vaniljainen;pullo;metallinen kierrekapseli;15.0;;260;;;;190.0;vakiovalikoima;4770033229438
916558;Ancho Reyes Ancho Chile Liqueur;Licorera Ancho Reyes;0,7 l;49.80;71.14;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Meksiko;;;;Saattaa sisältää sakkaa;;Kanelinruskea, erittäin täyteläinen, tulinen, chilinen, kaakaoinen, makea;pullo;metallinen kierrekapseli;40.0;;130;;;;280.0;tilausvalikoima;7503018819068
222866;Kahlúa;Kahlúa;0,5 l;18.98;37.76;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Meksiko;;;;;;Tummanruskea, erittäin makea, täyteläinen, paahteinen, kahvinen, kevyen suklainen;pullo;muovisuljin;20.0;;390;;;;280.0;vakiovalikoima;7610594482880
951921;Gammel Dansk muovipullo;De Danske Spritfabrikker;0,03 l;2.58;86.0;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;;;Norja;;;;;;Vaaleanruskea, keskitäyteläinen, kuiva, katkeroinen, tulinen, lääkeyrttinen;muovipullo;muovisuljin;38.0;;6;;;;210.0;vakiovalikoima;5700352717001
163306;Gammel Dansk muovipullo;Arcus AS;0,5 l;21.70;43.4;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;;;Norja;;;;;;Kuparinruskea, keskitäyteläinen, kuiva, terävä, katkeroinen, lääkeyrttinen, piparkakkumausteinen;muovipullo;metallinen kierrekapseli;38.0;;6;;;;210.0;vakiovalikoima;5700359635117
904006;Shoot Crazy Crocodile;Arcus Norway AS;0,5 l;12.98;25.96;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Norja;;;;;;Keltainen, keskitäyteläinen, hedelmäkarkkinen;pullo;luonnonkorkki;16.4;;280;;;;210.0;vakiovalikoima;7048352062140
917236;Shoot Fizzy Bubble Gum;Arcus Norway;0,5 l;12.99;25.78;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Norja;;;;;;Vaaleanpunainen, keskitäyteläinen, vaahtokarkkinen, karkkipurkkainen, kirpeä;pullo;luonnonkorkki;16.4;;270;;;;200.0;vakiovalikoima;7048352062713
916846;Shoot Salty Liquorice Skulls;Arcus Norway AS;0,5 l;12.98;25.96;;S40;Liköörit ja Katkerot;Salmiakkiliköörit;;;Norja;;;;;;Musta, täyteläinen, salmiakkinen, lakritsinen;pullo;luonnonkorkki;16.4;;210;;;;180.0;tilausvalikoima;7048352062706
150836;Bigallet China-China;Bigallet;0,5 l;25.98;51.76;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;;;Ranska;;;;;;Tummanruskea, täyteläinen, makea, lämmin, katkeroinen, appelsiininen, hennon kukkainen, mausteinen, yrttinen;pullo;muovisuljin;40.0;;260;;;;330.0;vakiovalikoima;3336770001082
202736;Braastad Creme Liqueur au Cognac muovipullo;Tiffon;0,5 l;18.59;37.18;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Ranska;;;;;;Maitokahvinruskea, täyteläinen, kermainen, karamellinen, kevyen konjakkimainen, hennon pähkinäinen;muovipullo;metallinen kierrekapseli;17.0;;200;;;;330.0;vakiovalikoima;3364046524003
209146;Chambord Black Raspberry Liqueur;Brown-Forman;0,5 l;26.49;52.78;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Ranska;;;;;;Punainen, keskitäyteläinen, karhunvatukkainen, mustaherukkainen, vaniljainen, aromikas;pullo;muovisuljin;16.5;;290;;;;210.0;vakiovalikoima;8004027034361
002202;Chartreuse;Chartreuse;0,35 l;27.64;78.69;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Ranska;;;;;;Vihreä, erittäin täyteläinen, terävä, runsaan yrttinen, pippurinen, rodukas;pullo;metallinen kierrekapseli;55.0;;220;;;;400.0;vakiovalikoima;3023480110356
939008;Chartreuse MOF;Chartreuse Diffusion;0,7 l;55.61;79.44;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Ranska;;;;;;Viherkeltainen, täyteläinen, lämmin, aromikas, seljankukka-arominen, suklaatryffelinen;pullo;luonnonkorkki;45.0;;250;;;;350.0;tilausvalikoima;3023481200704
944007;Coeur du Breuil à la Pomme et à la Vanille;Chateau du Breuil;0,7 l;22.92;32.6;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Ranska;;;;;;Kullanruskea, makea, omenainen, vaniljainen, mausteinen;pullo;luonnonkorkki;16.0;;120;;;;140.0;tilausvalikoima;3103824304006
159226;Cointreau;Cointreau;0,5 l;26.98;53.76;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Ranska;;;;;;Väritön, täyteläinen, terävä, appelsiininkuorinen, hienostunut;pullo;metallinen kierrekapseli;40.0;;230;;;;310.0;vakiovalikoima;3035542011365
159221;Cointreau;Rémy Cointreau;0,05 l;3.98;79.6;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Ranska;;;;;;Väritön, täyteläinen, terävä, appelsiininkuorinen, hienostunut;pullo;metallinen kierrekapseli;40.0;;230;;;;310.0;vakiovalikoima;0000030063655
900036;Cointreau Blood Orange;Cointreau;0,5 l;31.49;62.98;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Ranska;;;;;;Väritön, kevyt, greippinen, appelsiininen, hedelmäinen;pullo;metallinen kierrekapseli;30.0;;220;;;;250.0;tilausvalikoima;3035540009135
105057;Cointreau Noir;Cointreau;0,7 l;44.50;63.57;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Ranska;;;;;;Meripihkankeltainen, täyteläinen, lämmin, appelsiinimarmeladinen, konjakkimainen, pomeranssinen, hennon suklainen, tyylikäs;pullo;metallinen kierrekapseli;40.0;;240;;;;310.0;erikoiserä;3035540006394
900216;Crème de Cassis;Distillerie Merlet;0,5 l;22.85;45.7;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Ranska;;;;;;Punavioletti, erittäin täyteläinen, pehmeä, mustaherukkainen, runsas;pullo;luonnonkorkki;20.0;;570;;;;350.0;tilausvalikoima;3443210010129
959776;D.O.M. Benedictine;Benedictine;0,5 l;26.61;53.02;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Ranska;;;;;;Kullanruskea, täyteläinen, yrttinen, voimakas, lämmin;pullo;metallinen kierrekapseli;40.0;;340;;;;360.0;tilausvalikoima;3035551611006
933482;Edmond Briottet Crème de Cassis de Dijon;Edmond Briottet;0,5 l;25.03;50.06;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Ranska;;;;;;Violetti, täyteläinen, mustaherukkainen;pullo;muovisuljin;20.0;;600;;;;360.0;tilausvalikoima;3153330203010
938508;Edmond Briottet Liquer de Basilic;Edmond Briottet;0,5 l;29.88;59.76;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Ranska;;;;;;Väritön, keskitäyteläinen, yrttinen;pullo;muovisuljin;18.0;;210;;;;190.0;tilausvalikoima;3153330183435
235984;Fair. Cacao Liqueur;Ethical Wine & Spirit;0,35 l;15.99;45.4;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Ranska;;;;;;Punaruskea, keskitäyteläinen, kaakaopapuinen, tummasuklainen, hunajainen;pullo;synteettinen korkki;22.0;;270;;;;230.0;vakiovalikoima;3760227760879
944277;Giffard Menthe Pastille;Giffard;0,7 l;24.98;35.69;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Ranska;;;;;;Väritön, täyteläinen, lämmin, piparminttuinen, minttuinen;pullo;metallinen kierrekapseli;24.0;;390;;;;290.0;tilausvalikoima;3180290000021
944826;Glen Scanlan Honey;Slaur Sardet;0,7 l;24.99;35.7;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Ranska;;;;;;Kullanruskea, täyteläinen, lämmin, viskinen, hunajainen, karamellinen;pullo;metallinen kierrekapseli;35.0;;110;;;;240.0;tilausvalikoima;3014400221214
002215;Grand Marnier Cordon Rouge;Marnier-Lapostolle;0,35 l;24.50;69.71;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Ranska;;;;;;Kullanruskea, täyteläinen, terävä, appelsiininen, konjakkimainen, kevyen suklainen, tyylikäs;pullo;luonnonkorkki;40.0;;200;;;;300.0;vakiovalikoima;3018300004885
224464;Kissan Minttu muovipullo;Malmio;0,35 l;7.89;22.54;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Ranska;;;;;;Vaaleanvihreä, samea, täyteläinen, kermainen, minttusuklainen, vaniljainen;muovipullo;metallinen kierrekapseli;17.0;;230;;;;340.0;vakiovalikoima;3014409006966
255436;Le Purp Original;Le Purp;0,5 l;17.80;35.6;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Ranska;;;;;;Violetti, mustikkainen, limettinen, kevyen mansikkainen;pullo;metallinen kierrekapseli;20.0;;200;;;;190.0;vakiovalikoima;3014409004665
911127;Malmio Evening Mint;Malmio;0,7 l;15.99;22.84;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Ranska;;;;;;Kullanruskea, täyteläinen, kaakaoinen, kermainen, minttuinen;pullo;metallinen kierrekapseli;17.0;;250;;;;340.0;tilausvalikoima;3014409005815
